date,group,product,sales
2019-10-21,CA,camping,10309
2019-10-21,AU,retail,6596
2019-10-21,AU,hobbies,6918
2019-10-21,CA,hiking,9594
2019-10-22,CA,hiking,8923
2019-10-22,AU,outdoor,3380
2019-10-22,AU,retail,5251
2019-10-22,AU,hobbies,7400
2019-10-22,CA,camping,9122
2019-10-23,CA,hiking,11047
2019-10-23,AU,outdoor,4054
2019-10-23,AU,retail,5810
2019-10-23,AU,hobbies,7413
2019-10-23,CA,camping,9369
2019-10-24,AU,outdoor,3661
2019-10-24,AU,hobbies,7136
2019-10-24,CA,camping,9588
2019-10-24,AU,retail,6038
2019-10-24,CA,hiking,9402
2019-10-25,AU,hobbies,8246
2019-10-25,AU,retail,7369
2019-10-25,AU,outdoor,4495
2019-10-25,CA,hiking,9966
2019-10-25,CA,camping,11626
2019-10-26,AU,retail,6552
2019-10-26,CA,hiking,9252
2019-10-26,AU,outdoor,3281
2019-10-26,CA,camping,10708
2019-10-26,AU,hobbies,8050
2019-10-27,CA,hiking,9704
2019-10-27,AU,hobbies,8544
2019-10-27,CA,camping,8450
2019-10-27,AU,retail,5290
2019-10-27,AU,outdoor,4160
2019-10-28,CA,hiking,9649
2019-10-28,AU,hobbies,6128
2019-10-28,CA,camping,8564
2019-10-28,AU,retail,8353
2019-10-28,AU,outdoor,4255
2019-10-29,CA,camping,11608
2019-10-29,AU,retail,5492
2019-10-29,AU,outdoor,2725
2019-10-29,CA,hiking,10553
2019-10-29,AU,hobbies,8380
2019-10-30,AU,outdoor,2959
2019-10-30,AU,retail,5559
2019-10-30,AU,hobbies,6760
2019-10-30,CA,camping,11262
2019-10-30,CA,hiking,7374
2019-10-31,AU,hobbies,8164
2019-10-31,AU,outdoor,3468
2019-10-31,CA,camping,11145
2019-10-31,AU,retail,6131
2019-10-31,CA,hiking,10203
2019-11-01,CA,camping,10751
2019-11-01,AU,retail,6886
2019-11-01,AU,outdoor,3457
2019-11-01,AU,hobbies,7601
2019-11-01,CA,hiking,9609
2019-11-02,CA,camping,11541
2019-11-02,AU,retail,6276
2019-11-02,AU,hobbies,8437
2019-11-02,CA,hiking,9646
2019-11-02,AU,outdoor,3493
2019-11-03,CA,hiking,10290
2019-11-03,AU,retail,8220
2019-11-03,AU,outdoor,2955
2019-11-03,CA,camping,10894
2019-11-03,AU,hobbies,8325
2019-11-04,AU,hobbies,7890
2019-11-04,AU,retail,7798
2019-11-04,CA,camping,10500
2019-11-04,AU,outdoor,3227
2019-11-04,CA,hiking,9343
2019-11-05,AU,retail,5622
2019-11-05,CA,camping,9669
2019-11-05,AU,outdoor,4122
2019-11-05,AU,hobbies,6402
2019-11-05,CA,hiking,10346
2019-11-06,AU,outdoor,3467
2019-11-06,AU,retail,6266
2019-11-06,CA,camping,11320
2019-11-06,AU,hobbies,8618
2019-11-06,CA,hiking,8678
2019-11-07,CA,camping,10978
2019-11-07,AU,retail,6716
2019-11-07,AU,outdoor,3311
2019-11-07,CA,hiking,8615
2019-11-07,AU,hobbies,7124
2019-11-08,CA,hiking,11094
2019-11-08,AU,outdoor,3467
2019-11-08,AU,retail,6453
2019-11-08,CA,camping,12299
2019-11-08,AU,hobbies,7789
2019-11-09,AU,hobbies,7136
2019-11-09,CA,camping,13166
2019-11-09,AU,outdoor,2808
2019-11-09,CA,hiking,8491
2019-11-09,AU,retail,6240
2019-11-10,AU,hobbies,8180
2019-11-10,CA,hiking,9470
2019-11-10,CA,camping,11728
2019-11-10,AU,outdoor,1372
2019-11-10,AU,retail,6200
2019-11-11,AU,outdoor,2977
2019-11-11,CA,hiking,9211
2019-11-11,AU,hobbies,6831
2019-11-11,CA,camping,11935
2019-11-11,AU,retail,8153
2019-11-12,CA,camping,12581
2019-11-12,AU,outdoor,3182
2019-11-12,AU,hobbies,7782
2019-11-12,AU,retail,6676
2019-11-12,CA,hiking,11842
2019-11-13,AU,outdoor,2111
2019-11-13,AU,retail,6071
2019-11-13,CA,camping,11781
2019-11-13,CA,hiking,8283
2019-11-13,AU,hobbies,6985
2019-11-14,AU,retail,7422
2019-11-14,CA,camping,10868
2019-11-14,AU,outdoor,3674
2019-11-14,CA,hiking,10296
2019-11-14,AU,hobbies,7745
2019-11-15,CA,hiking,10239
2019-11-15,AU,hobbies,7312
2019-11-15,AU,retail,6039
2019-11-15,CA,camping,11614
2019-11-15,AU,outdoor,3578
2019-11-16,AU,outdoor,2580
2019-11-16,AU,hobbies,6563
2019-11-16,CA,hiking,9573
2019-11-16,AU,retail,6662
2019-11-16,CA,camping,10465
2019-11-17,AU,retail,8136
2019-11-17,CA,camping,10039
2019-11-17,AU,outdoor,2572
2019-11-17,AU,hobbies,7046
2019-11-17,CA,hiking,11510
2019-11-18,CA,camping,11523
2019-11-18,AU,hobbies,7320
2019-11-18,CA,hiking,11438
2019-11-18,AU,outdoor,1760
2019-11-18,AU,retail,7587
2019-11-19,AU,hobbies,5921
2019-11-19,AU,retail,8504
2019-11-19,CA,camping,10682
2019-11-19,CA,hiking,10141
2019-11-19,AU,outdoor,3495
2019-11-20,CA,camping,9643
2019-11-20,CA,hiking,10111
2019-11-20,AU,hobbies,8132
2019-11-20,AU,outdoor,1863
2019-11-20,AU,retail,6257
2019-11-21,AU,retail,7835
2019-11-21,AU,hobbies,8025
2019-11-21,AU,outdoor,3065
2019-11-21,CA,camping,10270
2019-11-21,CA,hiking,9315
2019-11-22,AU,outdoor,2889
2019-11-22,CA,camping,10643
2019-11-22,CA,hiking,10694
2019-11-22,AU,hobbies,6724
2019-11-22,AU,retail,6549
2019-11-23,AU,outdoor,2275
2019-11-23,CA,camping,9254
2019-11-23,CA,hiking,11213
2019-11-23,AU,hobbies,7671
2019-11-23,AU,retail,6077
2019-11-24,AU,retail,7314
2019-11-24,CA,camping,11506
2019-11-24,AU,hobbies,6359
2019-11-24,AU,outdoor,2856
2019-11-24,CA,hiking,11437
2019-11-25,AU,retail,8609
2019-11-25,AU,hobbies,7982
2019-11-25,CA,camping,10909
2019-11-25,AU,outdoor,3769
2019-11-25,CA,hiking,11148
2019-11-26,AU,retail,7132
2019-11-26,CA,camping,8579
2019-11-26,AU,hobbies,7456
2019-11-26,AU,outdoor,3534
2019-11-26,CA,hiking,10145
2019-11-27,AU,retail,6465
2019-11-27,AU,outdoor,1885
2019-11-27,CA,camping,8495
2019-11-27,AU,hobbies,7327
2019-11-27,CA,hiking,10310
2019-11-28,AU,outdoor,1737
2019-11-28,AU,hobbies,6717
2019-11-28,CA,camping,10843
2019-11-28,AU,retail,8026
2019-11-28,CA,hiking,12038
2019-11-29,AU,hobbies,6925
2019-11-29,CA,hiking,9795
2019-11-29,AU,outdoor,2657
2019-11-29,CA,camping,10778
2019-11-29,AU,retail,6266
2019-11-30,CA,hiking,9538
2019-11-30,CA,camping,8777
2019-11-30,AU,retail,8266
2019-11-30,AU,hobbies,6162
2019-11-30,AU,outdoor,2818
2019-12-01,AU,hobbies,7532
2019-12-01,CA,hiking,11966
2019-12-01,CA,camping,11071
2019-12-01,AU,retail,7323
2019-12-01,AU,outdoor,2578
2019-12-02,AU,outdoor,2963
2019-12-02,CA,camping,8669
2019-12-02,AU,retail,9979
2019-12-02,CA,hiking,10132
2019-12-02,AU,hobbies,8216
2019-12-03,AU,retail,7452
2019-12-03,AU,hobbies,7126
2019-12-03,CA,hiking,11166
2019-12-03,AU,outdoor,2257
2019-12-03,CA,camping,9198
2019-12-04,AU,hobbies,7459
2019-12-04,AU,outdoor,3756
2019-12-04,CA,camping,8760
2019-12-04,AU,retail,6377
2019-12-04,CA,hiking,10714
2019-12-05,AU,hobbies,8706
2019-12-05,AU,retail,7711
2019-12-05,AU,outdoor,4377
2019-12-05,CA,camping,9218
2019-12-05,CA,hiking,11372
2019-12-06,AU,hobbies,5266
2019-12-06,CA,camping,9131
2019-12-06,CA,hiking,12478
2019-12-06,AU,retail,7611
2019-12-06,AU,outdoor,4478
2019-12-07,CA,hiking,10878
2019-12-07,CA,camping,7757
2019-12-07,AU,hobbies,7246
2019-12-07,AU,outdoor,1680
2019-12-07,AU,retail,7888
2019-12-08,AU,hobbies,329
2019-12-08,CA,camping,10235
2019-12-08,AU,outdoor,3684
2019-12-08,CA,hiking,11761
2019-12-08,AU,retail,7236
2019-12-09,AU,hobbies,7409
2019-12-09,CA,camping,8828
2019-12-09,AU,retail,8075
2019-12-09,AU,outdoor,3231
2019-12-09,CA,hiking,11313
2019-12-10,AU,retail,9999
2019-12-10,CA,hiking,11096
2019-12-10,AU,outdoor,2670
2019-12-10,AU,hobbies,7800
2019-12-10,CA,camping,7302
2019-12-11,CA,camping,7999
2019-12-11,CA,hiking,11445
2019-12-11,AU,hobbies,7721
2019-12-11,AU,outdoor,3034
2019-12-11,AU,retail,7371
2019-12-12,CA,camping,8324
2019-12-12,CA,hiking,11530
2019-12-12,AU,retail,9039
2019-12-12,AU,outdoor,2713
2019-12-12,AU,hobbies,7213
2019-12-13,AU,hobbies,8482
2019-12-13,AU,outdoor,4023
2019-12-13,CA,hiking,8650
2019-12-13,AU,retail,9426
2019-12-13,CA,camping,7935
2019-12-14,AU,retail,7244
2019-12-14,CA,hiking,10832
2019-12-14,AU,hobbies,8556
2019-12-14,CA,camping,7847
2019-12-14,AU,outdoor,3818
2019-12-15,CA,camping,7472
2019-12-15,AU,retail,7939
2019-12-15,AU,outdoor,3344
2019-12-15,CA,hiking,9493
2019-12-15,AU,hobbies,7371
2019-12-16,CA,camping,9163
2019-12-16,AU,outdoor,4077
2019-12-16,CA,hiking,9061
2019-12-16,AU,hobbies,8014
2019-12-16,AU,retail,8242
2019-12-17,CA,camping,7783
2019-12-17,CA,hiking,10757
2019-12-17,AU,hobbies,8004
2019-12-17,AU,outdoor,3666
2019-12-17,AU,retail,6812
2019-12-18,AU,hobbies,9566
2019-12-18,AU,retail,7581
2019-12-18,AU,outdoor,3674
2019-12-18,CA,hiking,8426
2019-12-18,CA,camping,7500
2019-12-19,AU,hobbies,8118
2019-12-19,AU,retail,7928
2019-12-19,CA,hiking,7970
2019-12-19,CA,camping,6612
2019-12-19,AU,outdoor,5676
2019-12-20,AU,retail,8994
2019-12-20,CA,camping,9308
2019-12-20,AU,outdoor,3862
2019-12-20,AU,hobbies,8431
2019-12-20,CA,hiking,8128
2019-12-21,AU,retail,8645
2019-12-21,AU,hobbies,8926
2019-12-21,CA,camping,8477
2019-12-21,CA,hiking,8802
2019-12-21,AU,outdoor,4067
2019-12-22,CA,hiking,8505
2019-12-22,CA,camping,9273
2019-12-22,AU,retail,0
2019-12-22,AU,hobbies,8428
2019-12-22,AU,outdoor,3895
2019-12-23,AU,hobbies,8250
2019-12-23,AU,outdoor,3114
2019-12-23,CA,hiking,8467
2019-12-23,AU,retail,8767
2019-12-23,CA,camping,0
2019-12-24,AU,outdoor,4033
2019-12-24,AU,retail,8792
2019-12-24,CA,hiking,8497
2019-12-24,CA,camping,9607
2019-12-24,AU,hobbies,9129
2019-12-25,CA,hiking,9334
2019-12-25,CA,camping,9055
2019-12-25,AU,retail,8651
2019-12-25,AU,hobbies,7325
2019-12-25,AU,outdoor,3929
2019-12-26,CA,camping,8842
2019-12-26,AU,retail,8489
2019-12-26,CA,hiking,8367
2019-12-26,AU,hobbies,8043
2019-12-26,AU,outdoor,5208
2019-12-27,AU,retail,9111
2019-12-27,AU,hobbies,8822
2019-12-27,AU,outdoor,3660
2019-12-27,CA,camping,9821
2019-12-27,CA,hiking,8934
2019-12-28,AU,retail,9327
2019-12-28,AU,hobbies,10588
2019-12-28,CA,hiking,7821
2019-12-28,CA,camping,8967
2019-12-28,AU,outdoor,4275
2019-12-29,CA,hiking,0
2019-12-29,CA,camping,9012
2019-12-29,AU,retail,8225
2019-12-29,AU,hobbies,8883
2019-12-29,AU,outdoor,2859
2019-12-30,CA,camping,8351
2019-12-30,AU,outdoor,3059
2019-12-30,AU,retail,10934
2019-12-30,CA,hiking,8508
2019-12-30,AU,hobbies,8538
2019-12-31,AU,hobbies,8899
2019-12-31,AU,outdoor,4788
2019-12-31,AU,retail,10060
2019-12-31,CA,hiking,8293
2019-12-31,CA,camping,9725
2020-01-01,AU,hobbies,8681
2020-01-01,AU,outdoor,1992
2020-01-01,CA,camping,8346
2020-01-01,CA,hiking,7469
2020-01-01,AU,retail,9010
2020-01-02,CA,camping,8594
2020-01-02,AU,hobbies,8552
2020-01-02,CA,hiking,6086
2020-01-02,AU,outdoor,4640
2020-01-02,AU,retail,8980
2020-01-03,CA,hiking,6626
2020-01-03,AU,hobbies,9655
2020-01-03,AU,retail,10170
2020-01-03,CA,camping,8985
2020-01-03,AU,outdoor,5194
2020-01-04,AU,retail,9341
2020-01-04,CA,hiking,7237
2020-01-04,AU,outdoor,3561
2020-01-04,CA,camping,8500
2020-01-04,AU,hobbies,9300
2020-01-05,CA,hiking,8411
2020-01-05,CA,camping,10233
2020-01-05,AU,hobbies,9594
2020-01-05,AU,outdoor,5495
2020-01-05,AU,retail,10329
2020-01-06,AU,hobbies,9348
2020-01-06,CA,camping,9875
2020-01-06,CA,hiking,8522
2020-01-06,AU,retail,9942
2020-01-06,AU,outdoor,4155
2020-01-07,AU,outdoor,5295
2020-01-07,CA,camping,9492
2020-01-07,AU,hobbies,9504
2020-01-07,AU,retail,8511
2020-01-07,CA,hiking,8068
2020-01-08,AU,retail,8652
2020-01-08,AU,hobbies,8900
2020-01-08,CA,hiking,6396
2020-01-08,AU,outdoor,3326
2020-01-08,CA,camping,7619
2020-01-09,AU,retail,10537
2020-01-09,CA,hiking,6806
2020-01-09,AU,outdoor,4263
2020-01-09,AU,hobbies,8183
2020-01-09,CA,camping,9632
2020-01-10,CA,camping,7288
2020-01-10,AU,retail,0
2020-01-10,AU,outdoor,5156
2020-01-10,AU,hobbies,8793
2020-01-10,CA,hiking,7080
2020-01-11,AU,outdoor,1968
2020-01-11,CA,hiking,8476
2020-01-11,CA,camping,8823
2020-01-11,AU,retail,10396
2020-01-11,AU,hobbies,8090
2020-01-12,CA,camping,8198
2020-01-12,CA,hiking,8486
2020-01-12,AU,outdoor,4068
2020-01-12,AU,hobbies,8700
2020-01-12,AU,retail,9376
2020-01-13,AU,retail,11424
2020-01-13,AU,hobbies,7355
2020-01-13,CA,camping,10158
2020-01-13,CA,hiking,6403
2020-01-13,AU,outdoor,4644
2020-01-14,CA,camping,10653
2020-01-14,AU,outdoor,3718
2020-01-14,AU,retail,9246
2020-01-14,AU,hobbies,8193
2020-01-14,CA,hiking,7156
2020-01-15,CA,camping,8531
2020-01-15,AU,hobbies,8492
2020-01-15,AU,outdoor,3067
2020-01-15,CA,hiking,7059
2020-01-15,AU,retail,8570
2020-01-16,CA,hiking,7360
2020-01-16,CA,camping,9158
2020-01-16,AU,hobbies,10056
2020-01-16,AU,outdoor,5119
2020-01-16,AU,retail,10162
2020-01-17,AU,hobbies,7981
2020-01-17,CA,hiking,7857
2020-01-17,AU,retail,9557
2020-01-17,AU,outdoor,3628
2020-01-17,CA,camping,9388
2020-01-18,AU,retail,9231
2020-01-18,AU,outdoor,3263
2020-01-18,CA,hiking,6981
2020-01-18,CA,camping,10761
2020-01-18,AU,hobbies,8432
2020-01-19,AU,hobbies,7305
2020-01-19,CA,camping,9389
2020-01-19,CA,hiking,7972
2020-01-19,AU,retail,0
2020-01-19,AU,outdoor,4290
2020-01-20,CA,hiking,7260
2020-01-20,AU,outdoor,3987
2020-01-20,CA,camping,9313
2020-01-20,AU,hobbies,7892
2020-01-20,AU,retail,9958
2020-01-21,CA,hiking,7660
2020-01-21,AU,retail,10016
2020-01-21,CA,camping,6689
2020-01-21,AU,hobbies,7865
2020-01-21,AU,outdoor,3492
2020-01-22,AU,hobbies,8780
2020-01-22,CA,camping,9154
2020-01-22,CA,hiking,7270
2020-01-22,AU,retail,9708
2020-01-22,AU,outdoor,2458
2020-01-23,AU,hobbies,9335
2020-01-23,AU,retail,10402
2020-01-23,AU,outdoor,2887
2020-01-23,CA,hiking,8328
2020-01-23,CA,camping,8762
2020-01-24,CA,hiking,9382
2020-01-24,AU,retail,11954
2020-01-24,CA,camping,9764
2020-01-24,AU,hobbies,5322
2020-01-24,AU,outdoor,4061
2020-01-25,CA,hiking,8886
2020-01-25,AU,hobbies,8123
2020-01-25,AU,outdoor,3249
2020-01-25,CA,camping,8513
2020-01-25,AU,retail,10430
2020-01-26,AU,retail,9197
2020-01-26,CA,hiking,6794
2020-01-26,AU,outdoor,6205
2020-01-26,CA,camping,8574
2020-01-26,AU,hobbies,6386
2020-01-27,AU,retail,10288
2020-01-27,AU,outdoor,4914
2020-01-27,AU,hobbies,8184
2020-01-27,CA,camping,8228
2020-01-27,CA,hiking,7262
2020-01-28,CA,hiking,8710
2020-01-28,AU,outdoor,3471
2020-01-28,CA,camping,8093
2020-01-28,AU,hobbies,7791
2020-01-28,AU,retail,9661
2020-01-29,AU,outdoor,5699
2020-01-29,CA,camping,7387
2020-01-29,AU,retail,9416
2020-01-29,AU,hobbies,7250
2020-01-29,CA,hiking,7650
2020-01-30,AU,hobbies,8420
2020-01-30,CA,camping,8049
2020-01-30,AU,outdoor,6867
2020-01-30,CA,hiking,8318
2020-01-30,AU,retail,10691
2020-01-31,CA,camping,7088
2020-01-31,AU,hobbies,7302
2020-01-31,CA,hiking,8906
2020-01-31,AU,outdoor,5014
2020-01-31,AU,retail,9906
2020-02-01,AU,retail,9692
2020-02-01,CA,hiking,5700
2020-02-01,AU,hobbies,6657
2020-02-01,CA,camping,9382
2020-02-01,AU,outdoor,4673
2020-02-02,CA,hiking,9330
2020-02-02,AU,retail,9352
2020-02-02,CA,camping,8128
2020-02-02,AU,outdoor,4743
2020-02-02,AU,hobbies,6435
2020-02-03,CA,camping,7983
2020-02-03,CA,hiking,7926
2020-02-03,AU,retail,10377
2020-02-03,AU,hobbies,7193
2020-02-03,AU,outdoor,5749
2020-02-04,AU,retail,9591
2020-02-04,AU,hobbies,6376
2020-02-04,AU,outdoor,5361
2020-02-04,CA,hiking,8248
2020-02-04,CA,camping,7573
2020-02-05,AU,retail,10021
2020-02-05,AU,outdoor,6348
2020-02-05,CA,hiking,9307
2020-02-05,CA,camping,8843
2020-02-05,AU,hobbies,7322
2020-02-06,CA,camping,7095
2020-02-06,AU,hobbies,7392
2020-02-06,AU,outdoor,4737
2020-02-06,CA,hiking,8926
2020-02-06,AU,retail,10649
2020-02-07,CA,hiking,7881
2020-02-07,AU,outdoor,5438
2020-02-07,AU,hobbies,5999
2020-02-07,CA,camping,8440
2020-02-07,AU,retail,10202
2020-02-08,CA,hiking,9247
2020-02-08,AU,outdoor,5722
2020-02-08,AU,retail,10911
2020-02-08,AU,hobbies,6068
2020-02-08,CA,camping,7457
2020-02-09,AU,hobbies,6462
2020-02-09,AU,outdoor,4359
2020-02-09,AU,retail,12193
2020-02-09,CA,camping,7618
2020-02-09,CA,hiking,8372
2020-02-10,CA,camping,8661
2020-02-10,AU,hobbies,8639
2020-02-10,CA,hiking,2642
2020-02-10,AU,retail,10775
2020-02-10,AU,outdoor,5493
2020-02-11,CA,camping,8606
2020-02-11,AU,outdoor,5105
2020-02-11,AU,hobbies,7169
2020-02-11,CA,hiking,8623
2020-02-11,AU,retail,11794
2020-02-12,CA,camping,6411
2020-02-12,AU,hobbies,9401
2020-02-12,CA,hiking,8480
2020-02-12,AU,retail,11337
2020-02-12,AU,outdoor,5502
2020-02-13,AU,hobbies,7129
2020-02-13,CA,hiking,9197
2020-02-13,CA,camping,5984
2020-02-13,AU,outdoor,4715
2020-02-13,AU,retail,11832
2020-02-14,CA,hiking,8382
2020-02-14,AU,retail,10282
2020-02-14,CA,camping,6731
2020-02-14,AU,outdoor,6866
2020-02-14,AU,hobbies,6745
2020-02-15,CA,hiking,6502
2020-02-15,AU,retail,10701
2020-02-15,CA,camping,7045
2020-02-15,AU,hobbies,8184
2020-02-15,AU,outdoor,7111
2020-02-16,CA,camping,6885
2020-02-16,AU,retail,12873
2020-02-16,AU,hobbies,7761
2020-02-16,AU,outdoor,6357
2020-02-16,CA,hiking,8526
2020-02-17,AU,hobbies,8112
2020-02-17,CA,camping,7475
2020-02-17,AU,outdoor,8061
2020-02-17,CA,hiking,8448
2020-02-17,AU,retail,11058
2020-02-18,AU,retail,10935
2020-02-18,CA,camping,6093
2020-02-18,AU,hobbies,7183
2020-02-18,AU,outdoor,7389
2020-02-18,CA,hiking,9517
2020-02-19,CA,camping,5032
2020-02-19,AU,retail,10422
2020-02-19,AU,hobbies,8774
2020-02-19,AU,outdoor,8000
2020-02-19,CA,hiking,8491
2020-02-20,CA,hiking,9242
2020-02-20,CA,camping,6336
2020-02-20,AU,retail,11972
2020-02-20,AU,hobbies,9489
2020-02-20,AU,outdoor,7407
2020-02-21,CA,camping,6483
2020-02-21,AU,retail,12622
2020-02-21,AU,hobbies,9430
2020-02-21,AU,outdoor,7318
2020-02-21,CA,hiking,9687
2020-02-22,AU,retail,10878
2020-02-22,AU,hobbies,8294
2020-02-22,CA,hiking,9950
2020-02-22,AU,outdoor,4520
2020-02-22,CA,camping,6093
2020-02-23,AU,hobbies,8975
2020-02-23,CA,camping,5497
2020-02-23,CA,hiking,9669
2020-02-23,AU,outdoor,7171
2020-02-23,AU,retail,12481
2020-02-24,AU,outdoor,8621
2020-02-24,AU,retail,13238
2020-02-24,AU,hobbies,8757
2020-02-24,CA,camping,5798
2020-02-24,CA,hiking,8462
2020-02-25,CA,camping,6241
2020-02-25,AU,retail,9982
2020-02-25,AU,outdoor,8334
2020-02-25,AU,hobbies,8912
2020-02-25,CA,hiking,8508
2020-02-26,CA,hiking,6856
2020-02-26,AU,outdoor,7021
2020-02-26,CA,camping,5872
2020-02-26,AU,hobbies,8509
2020-02-26,AU,retail,11472
2020-02-27,CA,camping,6133
2020-02-27,CA,hiking,7282
2020-02-27,AU,retail,12594
2020-02-27,AU,outdoor,9264
2020-02-27,AU,hobbies,10932
2020-02-28,CA,hiking,9061
2020-02-28,AU,retail,12628
2020-02-28,AU,hobbies,8162
2020-02-28,CA,camping,6411
2020-02-28,AU,outdoor,7362
2020-02-29,CA,hiking,6613
2020-02-29,CA,camping,5655
2020-02-29,AU,hobbies,8952
2020-02-29,AU,retail,10483
2020-02-29,AU,outdoor,7133
2020-03-01,AU,retail,11351
2020-03-01,CA,camping,6255
2020-03-01,CA,hiking,9170
2020-03-01,AU,outdoor,5930
2020-03-01,AU,hobbies,9436
2020-03-02,AU,outdoor,7238
2020-03-02,CA,camping,5940
2020-03-02,CA,hiking,6793
2020-03-02,AU,retail,13359
2020-03-02,AU,hobbies,10918
2020-03-03,AU,outdoor,8493
2020-03-03,AU,retail,12724
2020-03-03,CA,hiking,6909
2020-03-03,CA,camping,5064
2020-03-03,AU,hobbies,10547
2020-03-04,AU,outdoor,7625
2020-03-04,AU,retail,12588
2020-03-04,AU,hobbies,9574
2020-03-04,CA,camping,4350
2020-03-04,CA,hiking,8824
2020-03-05,CA,hiking,8286
2020-03-05,AU,outdoor,8616
2020-03-05,AU,hobbies,10740
2020-03-05,CA,camping,5498
2020-03-05,AU,retail,12823
2020-03-06,AU,hobbies,11127
2020-03-06,AU,retail,13277
2020-03-06,CA,hiking,8649
2020-03-06,AU,outdoor,7710
2020-03-06,CA,camping,5539
2020-03-07,AU,hobbies,10392
2020-03-07,CA,camping,5640
2020-03-07,AU,retail,11460
2020-03-07,CA,hiking,8857
2020-03-07,AU,outdoor,7681
2020-03-08,CA,camping,6485
2020-03-08,AU,retail,11626
2020-03-08,CA,hiking,8779
2020-03-08,AU,outdoor,7221
2020-03-08,AU,hobbies,10950
2020-03-09,AU,hobbies,9461
2020-03-09,CA,hiking,9657
2020-03-09,AU,outdoor,6827
2020-03-09,AU,retail,13059
2020-03-09,CA,camping,8051
2020-03-10,CA,hiking,8551
2020-03-10,AU,outdoor,7884
2020-03-10,CA,camping,5413
2020-03-10,AU,retail,13471
2020-03-10,AU,hobbies,11012
2020-03-11,CA,camping,4469
2020-03-11,AU,hobbies,8915
2020-03-11,AU,retail,11153
2020-03-11,AU,outdoor,6519
2020-03-11,CA,hiking,8944
2020-03-12,AU,retail,14066
2020-03-12,AU,outdoor,7233
2020-03-12,AU,hobbies,10830
2020-03-12,CA,hiking,6586
2020-03-12,CA,camping,5241
2020-03-13,CA,camping,5459
2020-03-13,AU,outdoor,7568
2020-03-13,AU,retail,13204
2020-03-13,AU,hobbies,10579
2020-03-13,CA,hiking,9904
2020-03-14,AU,hobbies,0
2020-03-14,AU,outdoor,8055
2020-03-14,AU,retail,13453
2020-03-14,CA,hiking,8182
2020-03-14,CA,camping,7048
2020-03-15,AU,retail,13427
2020-03-15,CA,hiking,7619
2020-03-15,AU,hobbies,10607
2020-03-15,AU,outdoor,7957
2020-03-15,CA,camping,5912
2020-03-16,AU,hobbies,10907
2020-03-16,CA,hiking,8866
2020-03-16,AU,retail,12457
2020-03-16,CA,camping,6780
2020-03-16,AU,outdoor,7907
2020-03-17,CA,hiking,6374
2020-03-17,CA,camping,4417
2020-03-17,AU,retail,13984
2020-03-17,AU,outdoor,6679
2020-03-17,AU,hobbies,10967
2020-03-18,AU,outdoor,7775
2020-03-18,CA,hiking,7385
2020-03-18,CA,camping,3165
2020-03-18,AU,hobbies,11622
2020-03-18,AU,retail,12428
2020-03-19,CA,hiking,8119
2020-03-19,CA,camping,5130
2020-03-19,AU,retail,13116
2020-03-19,AU,hobbies,10549
2020-03-19,AU,outdoor,6903
2020-03-20,AU,retail,13088
2020-03-20,AU,hobbies,11982
2020-03-20,CA,camping,6268
2020-03-20,CA,hiking,8429
2020-03-20,AU,outdoor,7444
2020-03-21,AU,outdoor,5434
2020-03-21,AU,hobbies,12011
2020-03-21,AU,retail,13020
2020-03-21,CA,hiking,8705
2020-03-21,CA,camping,6429
2020-03-22,AU,retail,13553
2020-03-22,AU,outdoor,5090
2020-03-22,AU,hobbies,10897
2020-03-22,CA,hiking,6802
2020-03-22,CA,camping,4773
2020-03-23,CA,hiking,7665
2020-03-23,AU,retail,15101
2020-03-23,AU,hobbies,11014
2020-03-23,CA,camping,6579
2020-03-23,AU,outdoor,6354
2020-03-24,CA,hiking,8404
2020-03-24,AU,retail,13927
2020-03-24,CA,camping,5488
2020-03-24,AU,hobbies,12048
2020-03-24,AU,outdoor,7189
2020-03-25,AU,retail,11629
2020-03-25,AU,outdoor,5880
2020-03-25,CA,camping,5505
2020-03-25,CA,hiking,7751
2020-03-25,AU,hobbies,11956
2020-03-26,AU,outdoor,6951
2020-03-26,AU,hobbies,10507
2020-03-26,CA,camping,4523
2020-03-26,AU,retail,12787
2020-03-26,CA,hiking,7742
2020-03-27,CA,hiking,6151
2020-03-27,AU,outdoor,6882
2020-03-27,AU,hobbies,10592
2020-03-27,AU,retail,15029
2020-03-27,CA,camping,6946
2020-03-28,AU,outdoor,6261
2020-03-28,AU,hobbies,11451
2020-03-28,CA,hiking,7231
2020-03-28,AU,retail,12834
2020-03-28,CA,camping,5946
2020-03-29,AU,hobbies,11179
2020-03-29,AU,outdoor,7351
2020-03-29,AU,retail,14891
2020-03-29,CA,camping,5939
2020-03-29,CA,hiking,6817
2020-03-30,AU,outdoor,7843
2020-03-30,CA,hiking,6890
2020-03-30,AU,retail,13608
2020-03-30,CA,camping,5771
2020-03-30,AU,hobbies,12004
2020-03-31,AU,hobbies,10006
2020-03-31,AU,outdoor,5420
2020-03-31,CA,hiking,6895
2020-03-31,AU,retail,12486
2020-03-31,CA,camping,4443
2020-04-01,AU,retail,13298
2020-04-01,CA,hiking,4219
2020-04-01,CA,camping,4399
2020-04-01,AU,hobbies,10517
2020-04-01,AU,outdoor,8092
2020-04-02,CA,camping,5077
2020-04-02,AU,retail,15763
2020-04-02,AU,hobbies,12247
2020-04-02,AU,outdoor,7346
