date,location,product,sales,promo_multiplier,days_in_promo
2019-06-14,AU,retail,8495,1,0
2019-06-14,AU,hobbies,11656,1,0
2019-06-14,CA,hiking,10200,1,0
2019-06-14,AU,outdoor,6768,1,0
2019-06-14,CA,camping,4262,1,0
2019-06-15,CA,camping,4500,1,0
2019-06-15,AU,retail,6243,1,0
2019-06-15,AU,hobbies,8528,1,0
2019-06-15,AU,outdoor,8998,1,0
2019-06-15,CA,hiking,10449,1,0
2019-06-16,CA,camping,4837,1,0
2019-06-16,AU,outdoor,7696,1,0
2019-06-16,CA,hiking,8591,1,0
2019-06-16,AU,retail,8204,1,0
2019-06-16,AU,hobbies,9043,1,0
2019-06-17,AU,retail,8405,1,0
2019-06-17,CA,camping,4169,1,0
2019-06-17,AU,hobbies,9853,1,0
2019-06-17,AU,outdoor,9062,1,0
2019-06-17,CA,hiking,8804,1,0
2019-06-18,AU,hobbies,9781,1,0
2019-06-18,CA,camping,5858,1,0
2019-06-18,AU,outdoor,7770,1,0
2019-06-18,AU,retail,7396,1,0
2019-06-18,CA,hiking,10156,1,0
2019-06-19,AU,hobbies,9533,1,0
2019-06-19,CA,hiking,11044,1,0
2019-06-19,AU,outdoor,5944,1,0
2019-06-19,CA,camping,6116,1,0
2019-06-19,AU,retail,6765,1,0
2019-06-20,CA,hiking,10107,1,0
2019-06-20,AU,outdoor,8254,1,0
2019-06-20,AU,hobbies,10558,1,0
2019-06-20,CA,camping,5027,1,0
2019-06-20,AU,retail,7077,1,0
2019-06-21,AU,retail,6615,1,0
2019-06-21,CA,camping,5608,1,0
2019-06-21,AU,hobbies,10203,1,0
2019-06-21,AU,outdoor,8447,1,0
2019-06-21,CA,hiking,10091,1,0
2019-06-22,AU,retail,5825,1,0
2019-06-22,AU,hobbies,9493,1,0
2019-06-22,AU,outdoor,7036,1,0
2019-06-22,CA,camping,4507,1,0
2019-06-22,CA,hiking,8827,1,0
2019-06-23,AU,retail,7531,1,0
2019-06-23,AU,outdoor,8950,1,0
2019-06-23,AU,hobbies,9327,1,0
2019-06-23,CA,camping,4877,1,0
2019-06-23,CA,hiking,9079,1,0
2019-06-24,CA,camping,6437,1,0
2019-06-24,AU,retail,9372,1,0
2019-06-24,CA,hiking,9421,1,0
2019-06-24,AU,hobbies,9072,1,0
2019-06-24,AU,outdoor,7068,1,0
2019-06-25,AU,retail,7592,1,0
2019-06-25,CA,hiking,10217,1,0
2019-06-25,AU,hobbies,11440,1,0
2019-06-25,AU,outdoor,6859,1,0
2019-06-25,CA,camping,6239,1,0
2019-06-26,AU,hobbies,9393,1,0
2019-06-26,AU,retail,6094,1,0
2019-06-26,CA,hiking,8364,1,0
2019-06-26,AU,outdoor,7139,1,0
2019-06-26,CA,camping,4957,1,0
2019-06-27,CA,hiking,11254,1,0
2019-06-27,AU,outdoor,7485,1,0
2019-06-27,AU,retail,8473,1,0
2019-06-27,AU,hobbies,10039,1,0
2019-06-27,CA,camping,7802,1,0
2019-06-28,AU,retail,8491,1,0
2019-06-28,AU,outdoor,8499,1,0
2019-06-28,CA,hiking,8789,1,0
2019-06-28,AU,hobbies,11118,1,0
2019-06-28,CA,camping,6568,1,0
2019-06-29,AU,outdoor,7298,1,0
2019-06-29,AU,hobbies,9029,1,0
2019-06-29,AU,retail,7375,1,0
2019-06-29,CA,hiking,8874,1,0
2019-06-29,CA,camping,6725,1,0
2019-06-30,CA,camping,5905,1,0
2019-06-30,AU,outdoor,6272,1,0
2019-06-30,CA,hiking,9668,1,0
2019-06-30,AU,hobbies,10793,1,0
2019-06-30,AU,retail,6507,1,0
2019-07-01,CA,camping,7884,1,0
2019-07-01,AU,outdoor,9130,1,0
2019-07-01,CA,hiking,8764,1,0
2019-07-01,AU,hobbies,9126,1,0
2019-07-01,AU,retail,9458,1,0
2019-07-02,AU,outdoor,6536,1,0
2019-07-02,CA,hiking,9336,1.075587418,1
2019-07-02,AU,hobbies,9441,1,0
2019-07-02,CA,camping,6145,1,0
2019-07-02,AU,retail,9045,1,0
2019-07-03,AU,retail,7392,1,0
2019-07-03,CA,hiking,11707,1.189709651,2
2019-07-03,CA,camping,5453,1,0
2019-07-03,AU,outdoor,7394,1,0
2019-07-03,AU,hobbies,8772,1,0
2019-07-04,AU,retail,8101,1,0
2019-07-04,CA,hiking,10726,1.260097261,3
2019-07-04,AU,outdoor,7595,1,0
2019-07-04,AU,hobbies,10160,1,0
2019-07-04,CA,camping,6014,1,0
2019-07-05,CA,camping,7974,1,0
2019-07-05,AU,hobbies,11653,1,0
2019-07-05,AU,retail,9744,1,0
2019-07-05,AU,outdoor,9264,1,0
2019-07-05,CA,hiking,13415,1.294490472,4
2019-07-06,AU,outdoor,7596,1,0
2019-07-06,CA,camping,5987,1,0
2019-07-06,CA,hiking,12124,1.306305495,5
2019-07-06,AU,retail,7733,1,0
2019-07-06,AU,hobbies,9400,1,0
2019-07-07,AU,outdoor,7836,1,0
2019-07-07,AU,retail,6924,1,0
2019-07-07,CA,hiking,12201,1.30483192,6
2019-07-07,AU,hobbies,9456,1,0
2019-07-07,CA,camping,6006,1,0
2019-07-08,AU,hobbies,10984,1,0
2019-07-08,CA,hiking,11617,1.29581952,7
2019-07-08,CA,camping,5139,1,0
2019-07-08,AU,retail,8078,1,0
2019-07-08,AU,outdoor,8275,1,0
2019-07-09,CA,hiking,11082,1.282745028,8
2019-07-09,CA,camping,6553,1,0
2019-07-09,AU,retail,8031,1,0
2019-07-09,AU,hobbies,9997,1,0
2019-07-09,AU,outdoor,7593,1,0
2019-07-10,AU,retail,6993,1,0
2019-07-10,CA,camping,5972,1,0
2019-07-10,AU,hobbies,9799,1,0
2019-07-10,AU,outdoor,9203,1,0
2019-07-10,CA,hiking,10255,1.26770148,9
2019-07-11,CA,camping,5763,1,0
2019-07-11,AU,retail,8177,1,0
2019-07-11,AU,hobbies,9324,1,0
2019-07-11,AU,outdoor,8149,1,0
2019-07-11,CA,hiking,10999,1.251944925,10
2019-07-12,AU,retail,6974,1,0
2019-07-12,AU,outdoor,8108,1,0
2019-07-12,CA,hiking,10989,1.236222015,11
2019-07-12,AU,hobbies,10370,1,0
2019-07-12,CA,camping,6820,1,0
2019-07-13,CA,hiking,10884,1.220966792,12
2019-07-13,AU,hobbies,9934,1,0
2019-07-13,AU,retail,10377,1,0
2019-07-13,AU,outdoor,5500,1,0
2019-07-13,CA,camping,4807,1,0
2019-07-14,AU,outdoor,6498,1,0
2019-07-14,CA,camping,7347,1,0
2019-07-14,AU,hobbies,9926,1,0
2019-07-14,AU,retail,8742,1,0
2019-07-14,CA,hiking,10757,1.206420168,13
2019-07-15,CA,hiking,11661,1.192703418,14
2019-07-15,AU,outdoor,7593,1,0
2019-07-15,AU,hobbies,10319,1,0
2019-07-15,AU,retail,10186,1,0
2019-07-15,CA,camping,6445,1,0
2019-07-16,CA,hiking,10203,1.179863906,15
2019-07-16,AU,outdoor,7355,1,0
2019-07-16,CA,camping,7762,1,0
2019-07-16,AU,hobbies,10462,1,0
2019-07-16,AU,retail,8576,1,0
2019-07-17,CA,hiking,9445,1.167903834,16
2019-07-17,AU,retail,8183,1,0
2019-07-17,AU,outdoor,7379,1,0
2019-07-17,CA,camping,5827,1,0
2019-07-17,AU,hobbies,10376,1,0
2019-07-18,CA,camping,7954,1,0
2019-07-18,AU,outdoor,7851,1,0
2019-07-18,CA,hiking,11918,1.156798448,17
2019-07-18,AU,retail,8545,1,0
2019-07-18,AU,hobbies,9687,1,0
2019-07-19,CA,camping,6430,1,0
2019-07-19,AU,retail,8820,1,0
2019-07-19,CA,hiking,10851,1.146507609,18
2019-07-19,AU,outdoor,7561,1,0
2019-07-19,AU,hobbies,9745,1,0
2019-07-20,AU,hobbies,10312,1,0
2019-07-20,CA,camping,5686,1,0
2019-07-20,AU,retail,9080,1,0
2019-07-20,AU,outdoor,6483,1,0
2019-07-20,CA,hiking,8911,1.136983151,19
2019-07-21,AU,hobbies,9971,1,0
2019-07-21,CA,camping,5801,1,0
2019-07-21,CA,hiking,11489,1.128173531,20
2019-07-21,AU,retail,8077,1,0
2019-07-21,AU,outdoor,7300,1,0
2019-07-22,AU,hobbies,10823,1,0
2019-07-22,CA,camping,6464,1,0
2019-07-22,AU,retail,8486,1,0
2019-07-22,AU,outdoor,6492,1,0
2019-07-22,CA,hiking,10948,1.120026738,21
2019-07-23,AU,retail,9668,1,0
2019-07-23,CA,hiking,10506,1.112492063,22
2019-07-23,AU,hobbies,9699,1,0
2019-07-23,AU,outdoor,5572,1,0
2019-07-23,CA,camping,5270,1,0
2019-07-24,CA,camping,4643,1,0
2019-07-24,AU,outdoor,6359,1,0
2019-07-24,CA,hiking,8906,1.105521135,23
2019-07-24,AU,retail,7292,1,0
2019-07-24,AU,hobbies,9150,1,0
2019-07-25,AU,outdoor,7381,1,0
2019-07-25,AU,retail,7636,1,0
2019-07-25,AU,hobbies,9117,1,0
2019-07-25,CA,hiking,10504,1.099068477,24
2019-07-25,CA,camping,5323,1,0
2019-07-26,CA,camping,7721,1,0
2019-07-26,AU,hobbies,10618,1,0
2019-07-26,AU,outdoor,6798,1,0
2019-07-26,CA,hiking,10867,1.09309176,25
2019-07-26,AU,retail,6900,1,0
2019-07-27,CA,hiking,11292,1.087551854,26
2019-07-27,CA,camping,5987,1,0
2019-07-27,AU,hobbies,9738,1,0
2019-07-27,AU,outdoor,6899,1,0
2019-07-27,AU,retail,8502,1,0
2019-07-28,AU,outdoor,6199,1,0
2019-07-28,CA,camping,5916,1,0
2019-07-28,CA,hiking,11162,1.082412766,27
2019-07-28,AU,hobbies,10400,1,0
2019-07-28,AU,retail,8174,1,0
2019-07-29,AU,retail,9191,1,0
2019-07-29,CA,camping,7090,1,0
2019-07-29,AU,outdoor,7535,1,0
2019-07-29,CA,hiking,9123,1.0776415,28
2019-07-29,AU,hobbies,10714,1,0
2019-07-30,CA,camping,5991,1,0
2019-07-30,AU,outdoor,7294,1,0
2019-07-30,CA,hiking,10034,1.073207876,29
2019-07-30,AU,hobbies,10258,1,0
2019-07-30,AU,retail,7028,1,0
2019-07-31,CA,hiking,8579,1,0
2019-07-31,CA,camping,6227,1,0
2019-07-31,AU,hobbies,10058,1,0
2019-07-31,AU,outdoor,5827,1,0
2019-07-31,AU,retail,8347,1,0
2019-08-01,AU,retail,8865,1,0
2019-08-01,CA,camping,5336,1,0
2019-08-01,AU,outdoor,7312,1,0
2019-08-01,CA,hiking,7934,1,0
2019-08-01,AU,hobbies,10321,1,0
2019-08-02,CA,camping,6344,1,0
2019-08-02,AU,outdoor,7463,1,0
2019-08-02,CA,hiking,9610,1,0
2019-08-02,AU,hobbies,10024,1,0
2019-08-02,AU,retail,8433,1,0
2019-08-03,AU,retail,10038,1,0
2019-08-03,CA,camping,5983,1,0
2019-08-03,AU,hobbies,9961,1,0
2019-08-03,AU,outdoor,4481,1,0
2019-08-03,CA,hiking,8390,1,0
2019-08-04,CA,camping,6703,1,0
2019-08-04,AU,retail,6809,1,0
2019-08-04,AU,hobbies,10274,1,0
2019-08-04,AU,outdoor,5391,1,0
2019-08-04,CA,hiking,8502,1,0
2019-08-05,AU,retail,7967,1,0
2019-08-05,CA,camping,7686,1,0
2019-08-05,AU,outdoor,6693,1,0
2019-08-05,AU,hobbies,9134,1,0
2019-08-05,CA,hiking,9943,1,0
2019-08-06,CA,hiking,9751,1,0
2019-08-06,AU,outdoor,5548,1,0
2019-08-06,AU,retail,8391,1,0
2019-08-06,CA,camping,7041,1,0
2019-08-06,AU,hobbies,10847,1,0
2019-08-07,CA,camping,5541,1,0
2019-08-07,AU,retail,6149,1,0
2019-08-07,AU,outdoor,4117,1,0
2019-08-07,CA,hiking,8337,1,0
2019-08-07,AU,hobbies,9526,1,0
2019-08-08,AU,retail,7463,1,0
2019-08-08,AU,hobbies,9861,1,0
2019-08-08,CA,hiking,10433,1,0
2019-08-08,AU,outdoor,5627,1,0
2019-08-08,CA,camping,6452,1,0
2019-08-09,CA,hiking,7586,1,0
2019-08-09,AU,hobbies,11365,1,0
2019-08-09,AU,outdoor,4921,1,0
2019-08-09,AU,retail,7431,1,0
2019-08-09,CA,camping,7490,1,0
2019-08-10,AU,hobbies,10001,1,0
2019-08-10,CA,camping,8198,1,0
2019-08-10,CA,hiking,9335,1,0
2019-08-10,AU,outdoor,5586,1,0
2019-08-10,AU,retail,8252,1,0
2019-08-11,CA,camping,7983,1,0
2019-08-11,AU,outdoor,5254,1,0
2019-08-11,AU,retail,8396,1,0
2019-08-11,AU,hobbies,9184,1,0
2019-08-11,CA,hiking,8678,1,0
2019-08-12,AU,outdoor,6152,1,0
2019-08-12,CA,camping,6983,1,0
2019-08-12,AU,hobbies,9717,1,0
2019-08-12,AU,retail,8800,1,0
2019-08-12,CA,hiking,7961,1,0
2019-08-13,AU,outdoor,4513,1,0
2019-08-13,AU,hobbies,10808,1,0
2019-08-13,AU,retail,7131,1,0
2019-08-13,CA,camping,8008,1,0
2019-08-13,CA,hiking,8917,1,0
2019-08-14,AU,hobbies,8832,1,0
2019-08-14,AU,outdoor,5391,1,0
2019-08-14,CA,camping,7500,1,0
2019-08-14,AU,retail,6805,1,0
2019-08-14,CA,hiking,8238,1,0
2019-08-15,CA,hiking,8458,1,0
2019-08-15,CA,camping,7118,1,0
2019-08-15,AU,hobbies,8864,1,0
2019-08-15,AU,retail,6163,1,0
2019-08-15,AU,outdoor,5864,1,0
2019-08-16,CA,hiking,7880,1,0
2019-08-16,CA,camping,8500,1,0
2019-08-16,AU,hobbies,9373,1,0
2019-08-16,AU,retail,6700,1,0
2019-08-16,AU,outdoor,5339,1,0
2019-08-17,AU,hobbies,11159,1,0
2019-08-17,AU,retail,6983,1,0
2019-08-17,CA,camping,8390,1,0
2019-08-17,CA,hiking,8671,1,0
2019-08-17,AU,outdoor,4231,1,0
2019-08-18,CA,hiking,9806,1,0
2019-08-18,CA,camping,7837,1,0
2019-08-18,AU,retail,6119,1,0
2019-08-18,AU,outdoor,4905,1,0
2019-08-18,AU,hobbies,9369,1,0
2019-08-19,CA,hiking,9389,1,0
2019-08-19,CA,camping,8058,1,0
2019-08-19,AU,retail,9935,1,0
2019-08-19,AU,outdoor,4791,1,0
2019-08-19,AU,hobbies,10200,1,0
2019-08-20,AU,retail,5354,1,0
2019-08-20,AU,outdoor,4977,1,0
2019-08-20,AU,hobbies,10514,1,0
2019-08-20,CA,hiking,7758,1,0
2019-08-20,CA,camping,1199,1,0
2019-08-21,AU,hobbies,10267,1,0
2019-08-21,AU,outdoor,4477,1,0
2019-08-21,CA,hiking,8779,1,0
2019-08-21,CA,camping,7722,1,0
2019-08-21,AU,retail,7371,1,0
2019-08-22,AU,hobbies,10571,1,0
2019-08-22,AU,outdoor,5310,1,0
2019-08-22,CA,hiking,9122,1,0
2019-08-22,CA,camping,7496,1,0
2019-08-22,AU,retail,8363,1,0
2019-08-23,AU,hobbies,10016,1,0
2019-08-23,CA,hiking,9544,1,0
2019-08-23,AU,outdoor,5664,1,0
2019-08-23,CA,camping,9611,1,0
2019-08-23,AU,retail,6633,1,0
2019-08-24,AU,retail,5965,1,0
2019-08-24,CA,hiking,10421,1,0
2019-08-24,CA,camping,7470,1,0
2019-08-24,AU,hobbies,8869,1,0
2019-08-24,AU,outdoor,4752,1,0
2019-08-25,AU,retail,7066,1,0
2019-08-25,CA,hiking,8110,1,0
2019-08-25,CA,camping,9572,1,0
2019-08-25,AU,hobbies,10595,1,0
2019-08-25,AU,outdoor,4706,1,0
2019-08-26,CA,hiking,8666,1,0
2019-08-26,CA,camping,9324,1,0
2019-08-26,AU,hobbies,9294,1,0
2019-08-26,AU,retail,6191,1,0
2019-08-26,AU,outdoor,5331,1,0
2019-08-27,AU,outdoor,5171,1,0
2019-08-27,CA,hiking,8604,1,0
2019-08-27,AU,retail,4896,1,0
2019-08-27,CA,camping,8848,1,0
2019-08-27,AU,hobbies,10903,1,0
2019-08-28,CA,hiking,7488,1,0
2019-08-28,AU,retail,6617,1,0
2019-08-28,CA,camping,8601,1,0
2019-08-28,AU,outdoor,4065,1,0
2019-08-28,AU,hobbies,8727,1,0
2019-08-29,AU,hobbies,8853,1,0
2019-08-29,CA,hiking,10085,1,0
2019-08-29,AU,outdoor,4945,1,0
2019-08-29,CA,camping,9782,1,0
2019-08-29,AU,retail,7641,1,0
2019-08-30,CA,camping,10112,1,0
2019-08-30,CA,hiking,10049,1,0
2019-08-30,AU,retail,6777,1,0
2019-08-30,AU,outdoor,5496,1,0
2019-08-30,AU,hobbies,11078,1,0
2019-08-31,AU,retail,6888,1,0
2019-08-31,CA,camping,9129,1,0
2019-08-31,AU,hobbies,8846,1,0
2019-08-31,CA,hiking,9365,1,0
2019-08-31,AU,outdoor,5450,1,0
2019-09-01,AU,retail,5946,1,0
2019-09-01,AU,hobbies,10191,1,0
2019-09-01,CA,camping,9130,1,0
2019-09-01,CA,hiking,8925,1,0
2019-09-01,AU,outdoor,3387,1,0
2019-09-02,CA,camping,9123,1,0
2019-09-02,AU,hobbies,10735,1,0
2019-09-02,AU,retail,8137,1,0
2019-09-02,CA,hiking,9797,1,0
2019-09-02,AU,outdoor,3988,1,0
2019-09-03,AU,retail,5865,1,0
2019-09-03,AU,outdoor,4073,1,0
2019-09-03,CA,hiking,9265,1,0
2019-09-03,AU,hobbies,9528,1,0
2019-09-03,CA,camping,9142,1,0
2019-09-04,CA,hiking,9334,1,0
2019-09-04,AU,outdoor,3648,1,0
2019-09-04,AU,hobbies,9985,1,0
2019-09-04,AU,retail,6770,1,0
2019-09-04,CA,camping,8785,1,0
2019-09-05,AU,outdoor,4288,1,0
2019-09-05,AU,hobbies,10838,1,0
2019-09-05,AU,retail,7238,1,0
2019-09-05,CA,camping,10396,1,0
2019-09-05,CA,hiking,9258,1,0
2019-09-06,CA,hiking,9556,1,0
2019-09-06,AU,outdoor,3748,1,0
2019-09-06,AU,hobbies,9543,1,0
2019-09-06,CA,camping,10354,1,0
2019-09-06,AU,retail,6723,1,0
2019-09-07,CA,camping,9271,1,0
2019-09-07,AU,retail,7474,1,0
2019-09-07,AU,outdoor,3759,1,0
2019-09-07,AU,hobbies,9741,1,0
2019-09-07,CA,hiking,10346,1,0
2019-09-08,AU,retail,6073,1,0
2019-09-08,AU,hobbies,8126,1,0
2019-09-08,CA,hiking,9083,1,0
2019-09-08,CA,camping,9470,1,0
2019-09-08,AU,outdoor,4256,1,0
2019-09-09,AU,hobbies,10619,1,0
2019-09-09,CA,hiking,11526,1,0
2019-09-09,AU,outdoor,4955,1,0
2019-09-09,CA,camping,9785,1,0
2019-09-09,AU,retail,7380,1,0
2019-09-10,AU,outdoor,4330,1,0
2019-09-10,AU,retail,6036,1,0
2019-09-10,AU,hobbies,8242,1,0
2019-09-10,CA,hiking,10398,1,0
2019-09-10,CA,camping,8911,1,0
2019-09-11,AU,retail,6058,1,0
2019-09-11,CA,camping,8123,1,0
2019-09-11,AU,hobbies,9207,1,0
2019-09-11,CA,hiking,10161,1,0
2019-09-11,AU,outdoor,3871,1,0
2019-09-12,AU,retail,5947,1,0
2019-09-12,CA,hiking,10874,1,0
2019-09-12,AU,outdoor,2948,1,0
2019-09-12,CA,camping,9127,1,0
2019-09-12,AU,hobbies,10269,1,0
2019-09-13,CA,camping,9250,1,0
2019-09-13,AU,outdoor,3264,1,0
2019-09-13,AU,retail,7807,1,0
2019-09-13,CA,hiking,11735,1,0
2019-09-13,AU,hobbies,9798,1,0
2019-09-14,AU,hobbies,9704,1,0
2019-09-14,AU,outdoor,3586,1,0
2019-09-14,CA,camping,7468,1,0
2019-09-14,AU,retail,6236,1,0
2019-09-14,CA,hiking,11526,1,0
2019-09-15,AU,retail,6639,1,0
2019-09-15,CA,hiking,11201,1,0
2019-09-15,AU,hobbies,9487,1,0
2019-09-15,AU,outdoor,3402,1,0
2019-09-15,CA,camping,9160,1,0
2019-09-16,CA,hiking,11046,1,0
2019-09-16,AU,outdoor,2150,1,0
2019-09-16,CA,camping,9732,1,0
2019-09-16,AU,retail,6871,1,0
2019-09-16,AU,hobbies,7903,1,0
2019-09-17,CA,hiking,10946,1,0
2019-09-17,CA,camping,9251,1,0
2019-09-17,AU,hobbies,9301,1,0
2019-09-17,AU,outdoor,3021,1,0
2019-09-17,AU,retail,7107,1,0
2019-09-18,AU,outdoor,2492,1,0
2019-09-18,CA,camping,8707,1,0
2019-09-18,AU,retail,4972,1,0
2019-09-18,AU,hobbies,7916,1,0
2019-09-18,CA,hiking,10644,1,0
2019-09-19,AU,retail,7114,1,0
2019-09-19,CA,camping,8850,1,0
2019-09-19,AU,hobbies,8561,1,0
2019-09-19,CA,hiking,11579,1,0
2019-09-19,AU,outdoor,3988,1,0
2019-09-20,AU,retail,6640,1,0
2019-09-20,CA,camping,8533,1,0
2019-09-20,AU,hobbies,8636,1,0
2019-09-20,CA,hiking,12833,1,0
2019-09-20,AU,outdoor,3527,1,0
2019-09-21,AU,hobbies,8025,1,0
2019-09-21,CA,camping,7559,1,0
2019-09-21,CA,hiking,10435,1,0
2019-09-21,AU,retail,7243,1,0
2019-09-21,AU,outdoor,4167,1,0
2019-09-22,AU,outdoor,1053,1,0
2019-09-22,AU,retail,5645,1,0
2019-09-22,AU,hobbies,8320,1,0
2019-09-22,CA,camping,7938,1,0
2019-09-22,CA,hiking,11830,1,0
2019-09-23,CA,camping,6783,1,0
2019-09-23,CA,hiking,12646,1,0
2019-09-23,AU,retail,8193,1,0
2019-09-23,AU,outdoor,5174,1,0
2019-09-23,AU,hobbies,10027,1,0
2019-09-24,CA,camping,6715,1,0
2019-09-24,AU,hobbies,8178,1,0
2019-09-24,CA,hiking,12569,1,0
2019-09-24,AU,outdoor,2187,1,0
2019-09-24,AU,retail,7246,1,0
2019-09-25,AU,outdoor,3091,1,0
2019-09-25,CA,hiking,13083,1,0
2019-09-25,CA,camping,8029,1,0
2019-09-25,AU,hobbies,8647,1,0
2019-09-25,AU,retail,5410,1,0
2019-09-26,AU,hobbies,7446,1,0
2019-09-26,CA,hiking,12476,1,0
2019-09-26,AU,outdoor,2544,1,0
2019-09-26,AU,retail,6638,1,0
2019-09-26,CA,camping,8387,1,0
2019-09-27,AU,outdoor,4178,1,0
2019-09-27,CA,camping,6651,1,0
2019-09-27,AU,hobbies,8321,1,0
2019-09-27,AU,retail,6584,1,0
2019-09-27,CA,hiking,12407,1,0
2019-09-28,CA,camping,5463,1,0
2019-09-28,AU,retail,5198,1,0
2019-09-28,CA,hiking,12093,1,0
2019-09-28,AU,outdoor,3274,1,0
2019-09-28,AU,hobbies,8175,1,0
2019-09-29,AU,retail,7297,1,0
2019-09-29,AU,outdoor,3125,1,0
2019-09-29,AU,hobbies,9538,1,0
2019-09-29,CA,camping,8646,1,0
2019-09-29,CA,hiking,11589,1,0
2019-09-30,AU,hobbies,8731,1,0
2019-09-30,AU,outdoor,3487,1,0
2019-09-30,AU,retail,9172,1,0
2019-09-30,CA,hiking,11674,1,0
2019-09-30,CA,camping,7579,1,0
2019-10-01,AU,hobbies,7420,1,0
2019-10-01,AU,outdoor,2162,1,0
2019-10-01,AU,retail,6609,1,0
2019-10-01,CA,hiking,12328,1,0
2019-10-01,CA,camping,7707,1,0
2019-10-02,CA,hiking,12285,1,0
2019-10-02,AU,retail,5421,1,0
2019-10-02,AU,hobbies,7896,1,0
2019-10-02,CA,camping,6199,1,0
2019-10-02,AU,outdoor,1787,1,0
2019-10-03,CA,camping,7348,1,0
2019-10-03,AU,hobbies,8247,1,0
2019-10-03,AU,outdoor,3423,1,0
2019-10-03,CA,hiking,12421,1,0
2019-10-03,AU,retail,7664,1,0
2019-10-04,AU,outdoor,2487,1,0
2019-10-04,CA,camping,7303,1,0
2019-10-04,CA,hiking,11215,1,0
2019-10-04,AU,hobbies,9357,1,0
2019-10-04,AU,retail,6422,1,0
2019-10-05,AU,outdoor,3703,1,0
2019-10-05,CA,camping,8373,1,0
2019-10-05,AU,hobbies,8419,1,0
2019-10-05,AU,retail,6320,1,0
2019-10-05,CA,hiking,11889,1,0
2019-10-06,CA,camping,7059,1,0
2019-10-06,CA,hiking,11377,1,0
2019-10-06,AU,retail,6409,1,0
2019-10-06,AU,hobbies,9403,1,0
2019-10-06,AU,outdoor,2167,1,0
2019-10-07,CA,hiking,11999,1,0
2019-10-07,AU,retail,7742,1,0
2019-10-07,CA,camping,7406,1,0
2019-10-07,AU,hobbies,8578,1,0
2019-10-07,AU,outdoor,2230,1,0
2019-10-08,AU,hobbies,9232,1,0
2019-10-08,AU,retail,6970,1,0
2019-10-08,CA,camping,7310,1,0
2019-10-08,CA,hiking,10951,1,0
2019-10-08,AU,outdoor,3770,1,0
2019-10-09,AU,retail,4478,1,0
2019-10-09,AU,outdoor,2077,1,0
2019-10-09,AU,hobbies,7825,1,0
2019-10-09,CA,hiking,12445,1,0
2019-10-09,CA,camping,7603,1,0
2019-10-10,CA,camping,7346,1,0
2019-10-10,AU,outdoor,2008,1,0
2019-10-10,AU,retail,6359,1,0
2019-10-10,AU,hobbies,7994,1,0
2019-10-10,CA,hiking,11099,1,0
2019-10-11,CA,camping,9605,1,0
2019-10-11,AU,retail,6417,1,0
2019-10-11,AU,hobbies,6352,1,0
2019-10-11,AU,outdoor,3099,1,0
2019-10-11,CA,hiking,11616,1,0
2019-10-12,AU,retail,6524,1,0
2019-10-12,CA,hiking,10933,1,0
2019-10-12,AU,hobbies,7078,1,0
2019-10-12,CA,camping,6253,1,0
2019-10-12,AU,outdoor,3396,1,0
2019-10-13,AU,retail,6077,1,0
2019-10-13,CA,hiking,11147,1,0
2019-10-13,AU,hobbies,8883,1,0
2019-10-13,CA,camping,9076,1,0
2019-10-13,AU,outdoor,2573,1,0
2019-10-14,CA,hiking,9846,1,0
2019-10-14,AU,retail,6560,1,0
2019-10-14,AU,outdoor,3097,1,0
2019-10-14,AU,hobbies,7615,1,0
2019-10-14,CA,camping,9441,1,0
2019-10-15,AU,outdoor,3512,1,0
2019-10-15,AU,retail,7382,1,0
2019-10-15,CA,hiking,10524,1,0
2019-10-15,CA,camping,7322,1,0
2019-10-15,AU,hobbies,7211,1,0
2019-10-16,AU,retail,6151,1,0
2019-10-16,CA,hiking,9421,1,0
2019-10-16,AU,hobbies,8984,1,0
2019-10-16,CA,camping,7784,1,0
2019-10-16,AU,outdoor,2327,1,0
2019-10-17,AU,outdoor,4329,1,0
2019-10-17,AU,retail,5912,1,0
2019-10-17,CA,hiking,9648,1,0
2019-10-17,AU,hobbies,7599,1,0
2019-10-17,CA,camping,8242,1,0
2019-10-18,AU,outdoor,5304,1,0
2019-10-18,CA,hiking,10994,1,0
2019-10-18,AU,hobbies,7962,1,0
2019-10-18,CA,camping,8693,1,0
2019-10-18,AU,retail,5173,1,0
2019-10-19,CA,camping,8935,1,0
2019-10-19,AU,hobbies,7134,1,0
2019-10-19,AU,outdoor,3454,1,0
2019-10-19,AU,retail,4338,1,0
2019-10-19,CA,hiking,9901,1,0
2019-10-20,AU,hobbies,9475,1,0
2019-10-20,AU,outdoor,3614,1,0
2019-10-20,CA,camping,8512,1,0
2019-10-20,AU,retail,6356,1,0
2019-10-20,CA,hiking,9788,1,0
2019-10-21,AU,outdoor,5705,1,0
2019-10-21,CA,camping,9384,1,0
2019-10-21,AU,retail,5918,1,0
2019-10-21,AU,hobbies,7794,1,0
2019-10-21,CA,hiking,10097,1,0
2019-10-22,CA,hiking,9803,1,0
2019-10-22,AU,outdoor,4244,1,0
2019-10-22,AU,retail,7572,1,0
2019-10-22,AU,hobbies,7668,1,0
2019-10-22,CA,camping,8773,1,0
2019-10-23,CA,hiking,7931,1,0
2019-10-23,AU,outdoor,3611,1,0
2019-10-23,AU,retail,4876,1,0
2019-10-23,AU,hobbies,8341,1,0
2019-10-23,CA,camping,9012,1,0
